State,Cycle,District,StateDistrict,FEC_ID,Cand_Name,Gen_Votes,Gen_Vote_Pct,Winner,PartyName,Party,Incumbent,PresYear,PartyInPres,TotDistVotes,TotDistDisb,TotDisb,CandinDist
NE,2010,1,NE-1,H0NE01062,"Harper, Ivy",47106,0.2873,0,Democrat,0,0,0,1,163977,535387.19,21443.80,2
CA,2006,48,CA-48,H6CA48039,"Campbell, John ",120130,0.5991,1,Republican,1,1,0,1,200527,2688834.75,2254034.37,2
CA,2010,48,CA-48,H6CA48039,"Campbell, John",145481,0.5994,1,Republican,1,1,0,0,242719,1801960.49,1098848.75,2
CA,2008,48,CA-48,H6CA48039,"Campbell, John",171658,0.5561,1,Republican,1,1,1,0,308702,1044591.22,776457.46,2
CA,2012,45,CA-45,H6CA48039,"Campbell, John ",171417,0.5846,1,Republican,1,1,1,0,293231,2186333.18,1431706.01,2
TX,2006,10,TX-10,H6TX10106,"Ankrum, Ted",71415,0.4040,0,Democrat,0,0,0,0,176755,1617160.17,64633.00,3
TX,2006,3,TX-3,H6TX03119,"Dodd, Dan",49529,0.3491,0,Democrat,0,0,0,0,141881,1015360.97,40495.18,2
NC,2004,4,NC-4,H4NC04073,"Batchelor, Todd A.",121717,0.3588,0,Republican,1,0,1,1,339234,1242039.69,49474.00,2
NY,2004,4,NY-4,H4NY04059,"Garner, James A.",94141,0.3705,0,Other,4,0,1,0,254110,7665602.42,304522.30,2
TX,2016,24,TX-24,H6TX24149,"McDowell, Jan",108389,0.3932,0,Democrat,0,0,1,1,275635,550701.43,21796.25,2
OH,2012,15,OH-15,H2OH15087,"Lang, Pat",128188,0.3844,0,Democrat,0,0,1,1,333465,2646001.12,104440.41,2
SC,2012,5,SC-5,H2SC05086,"Knott, Joyce",0,1.0000,0,Democrat,0,0,1,1,278003,829267.33,32718.83,2
NC,2006,7,NC-7,H6NC07154,"Davis, Shirley ",38033,0.2720,0,Republican,1,0,0,1,139820,1047608.46,41222.00,2
LA,2016,3,LA-3,H6LA03114,"Rees, Grover Joseph",2457,0.0077,0,Republican,1,0,1,0,320454,4005764.48,157525.93,7
VA,2014,8,VA-8,H4VA08182,"Edmond, Micah K.",63810,0.3142,0,Republican,1,0,0,0,203076,2957825.12,115577.76,4
CA,2010,46,CA-46,H0CA46069,"Arnold, Ken",84940,0.3779,0,Democrat,0,0,0,1,224782,463764.48,18087.87,3
CA,2006,22,CA-22,H6CA22133,"Beery, Sharon ",55226,0.2930,0,Democrat,0,0,0,0,188504,710014.91,27673.00,2
CO,2008,1,CO-1,H6CO01141,"DeGette, Diana",203756,0.7194,1,Democrat,0,1,1,1,283249,939842.17,925782.17,2
CO,2010,1,CO-1,H6CO01141,"DeGette, Diana",140073,0.6742,1,Democrat,0,1,0,1,207751,1032925.51,822288.51,3
CO,2006,1,CO-1,H6CO01141,"DeGette, Diana L.",129446,0.7977,1,Democrat,0,1,0,0,162271,642409.68,642409.68,1
CO,2004,1,CO-1,H6CO01141,"DeGette, Diana",177077,0.7350,1,Democrat,0,1,1,0,240929,637572.06,620604.06,2
CO,2016,1,CO-1,H6CO01141,"DeGette, Diana",257254,0.6787,1,Democrat,0,1,1,1,379036,1237009.09,1176316.68,2
CO,2012,1,CO-1,H6CO01141,"DeGette, Diana",237579,0.6823,1,Democrat,0,1,1,1,348228,1116229.32,1098046.15,2
CO,2014,1,CO-1,H6CO01141,"DeGette, Diana",183281,0.6581,1,Democrat,0,1,0,1,278494,1085234.04,1068909.37,3
CO,2016,5,CO-5,H6CO05233,"Plowright, Misty",111676,0.3084,0,Democrat,0,0,1,1,362114,353888.51,13779.54,2
FL,2008,7,FL-7,H8FL07047,"Armitage, Faye",146292,0.3800,0,Democrat,0,0,1,1,385013,1073605.14,41688.00,2
TX,2008,19,TX-19,H8TX19087,"Fullingim, Dwight",58030,0.2495,0,Democrat,0,0,1,1,232611,1094454.36,42376.81,2
CO,2010,3,CO-3,H6CO03139,"Tipton, Scott R.",131227,0.4987,1,Republican,1,0,0,0,263138,3700859.02,1207831.54,3
NJ,2016,6,NJ-6,H6NJ06229,"Sonnek-Schmelz, Brent",91908,0.3489,0,Republican,1,0,1,0,263435,1955538.03,75669.78,2
NY,2006,8,NY-8,H2NY17071,"Nadler, Jerrold L. ",96115,0.7531,1,Democrat,0,1,0,0,127622,764964.86,764964.86,1
TX,2004,19,TX-19,H4TX19102,"Neugebauer, Randy",136459,0.5844,1,Republican,1,1,1,1,233514,5724457.17,3245178.21,2
CO,2014,3,CO-3,H6CO03139,"Tipton, Scott R.",163011,0.5798,1,Republican,1,1,0,0,281141,1573263.61,1268958.94,3
IN,2010,4,IN-4,H4IN04149,"Sanders, David",53167,0.2628,0,Democrat,0,0,0,1,202322,831841.99,32185.73,2
NY,2016,25,NY-25,H4NY29098,"Assini, Mark W.",113840,0.3494,0,Republican,1,0,1,0,325831,5729867.50,221477.29,2
NY,2014,17,NY-17,H4NY17135,"Day, Christopher E.",63549,0.3651,0,Republican,1,0,0,0,174054,5053585.76,194699.83,2
FL,2008,1,FL-1,H8FL01099,"Bryan, James Jim",98797,0.2982,0,Democrat,0,0,1,1,331356,476721.83,18358.00,2
MI,2010,13,MI-13,H0MI13414,"Hauler, John",23462,0.1846,0,Republican,1,0,0,0,127076,438364.70,16854.93,2
CO,2004,5,CO-5,H6CO05076,"Hefley, Joel",193333,0.7054,1,Republican,1,1,1,1,274058,102285.73,93336.73,2
TX,2016,21,TX-21,H6TX21228,"Wakely, Tom",129765,0.3645,0,Democrat,0,0,1,1,356031,1843466.10,70715.74,2
SD,2010,0,SD-0,H0SD00054,"Noem, Kristi",153703,0.4812,1,Republican,1,0,0,0,319426,4472870.88,2284547.93,3
CO,2008,5,CO-5,H6CO05159,"Lamborn, Doug",183179,0.6003,1,Republican,1,1,1,0,305145,834297.61,593495.25,2
CO,2010,5,CO-5,H6CO05159,"Lamborn, Doug",152829,0.6575,1,Republican,1,1,0,0,232434,230382.68,230382.68,1
CO,2012,5,CO-5,H6CO05159,"Lamborn, Doug",199639,0.6498,1,Republican,1,1,1,0,307237,1067949.43,824502.31,3
CO,2014,5,CO-5,H6CO05159,"Lamborn, Doug",157182,0.5980,1,Republican,1,1,0,0,262855,1408441.64,574480.80,2
CO,2016,5,CO-5,H6CO05159,"Lamborn, Doug",225445,0.6226,1,Republican,1,1,1,0,362114,353888.51,340108.97,2
OK,2008,3,OK-3,H8OK03047,"Robbins, Frankie",62297,0.2357,0,Democrat,0,0,1,1,264359,746235.13,28614.43,3
NC,2014,11,NC-11,H4NC11086,"Hill, Tom",85342,0.3710,0,Democrat,0,0,0,1,230024,390751.44,14965.92,2
NC,2014,7,NC-7,H4NC07068,"Barfield, Jonathan, Jr.",84054,0.3711,0,Democrat,0,0,0,1,226504,1582413.05,60460.64,3
FL,2016,14,FL-14,H6FL14112,"Quinn, Christine",121088,0.3821,0,Republican,1,0,1,0,316877,881600.22,33654.68,2
IL,2008,14,IL-14,H8IL14083,"Oberweis, Jim",135653,0.4225,0,Republican,1,0,1,0,321057,10132312.46,5084492.52,2
CO,2010,7,CO-7,H6CO07023,"Perlmutter, Ed",112667,0.5344,1,Democrat,0,1,0,1,210810,4715535.54,2943592.74,2
CO,2008,7,CO-7,H6CO07023,"Perlmutter, Ed",173937,0.6348,1,Democrat,0,1,1,1,273994,1313364.57,1276240.39,2
CO,2012,7,CO-7,H6CO07023,"Perlmutter, Ed",182460,0.5351,1,Democrat,0,1,1,1,340970,7820465.74,2988390.89,2
CO,2014,7,CO-7,H6CO07023,"Perlmutter, Ed",148225,0.5507,1,Democrat,0,1,0,1,269143,2190004.24,1891891.94,2
CO,2016,7,CO-7,H6CO07023,"Perlmutter, Ed",199758,0.5518,1,Democrat,0,1,1,1,362010,1789574.13,1738254.37,2
NC,2008,12,NC-12,H8NC12093,"Cobb, Ty, Jr.",85814,0.2844,0,Republican,1,0,1,0,301722,671663.39,25584.00,2
CA,2006,30,CA-30,H6CA30151,"Jones, David Nelson",55904,0.2640,0,Republican,1,0,0,1,211734,574879.46,21825.00,2
TN,2008,5,TN-5,H8TN05245,"Donovan, Gerard",85471,0.3101,0,Republican,1,0,1,0,275602,448796.99,17038.00,3
GA,2004,2,GA-2,H4GA02045,"Eversman, Dave",64645,0.3321,0,Republican,1,0,1,1,194629,791148.80,29867.62,2
DE,2016,0,DE-0,H6DE00206,"Rochester, Lisa Blunt",233554,0.5552,1,Democrat,0,0,1,1,420640,1672945.27,1451279.77,2
IN,2014,8,IN-8,H4IN08207,"Spangler, Tom ",61384,0.3583,0,Democrat,0,0,0,1,171315,855199.06,32275.51,3
VA,2004,11,VA-11,H4VA00023,"Longmyer, Ken",118305,0.3826,0,Democrat,0,0,1,0,309233,1907260.14,71875.11,2
MN,2004,3,MN-3,H4MN03068,"Watts, Deborah",126665,0.3529,0,Democrat,0,0,1,0,358892,957546.52,36064.00,2
FL,2004,2,FL-2,H6FL00046,"Boyd, Allen",201577,0.6165,1,Democrat,0,1,1,0,326987,3315905.22,2182902.92,2
FL,2008,2,FL-2,H6FL00046,"Boyd, Allen",216804,0.6188,1,Democrat,0,1,1,1,350367,995858.51,962424.91,2
FL,2004,11,FL-11,H6FL00087,"Davis, Jim",191780,0.8581,1,Democrat,0,1,1,0,223481,663509.68,630809.68,2
TX,2012,10,TX-10,H2TX10113,"Cadien, Tawana W.",95710,0.3625,0,Democrat,0,0,1,1,264019,1377522.70,51855.41,2
FL,2016,1,FL-1,H6FL01119,"Gaetz, Matt",255107,0.6910,1,Republican,1,0,1,0,369186,1168305.28,1113704.51,2
TX,2006,29,TX-29,H6TX29049,"Story, Eric",12347,0.2443,0,Republican,1,0,0,1,50550,731248.20,27438.27,2
FL,2016,2,FL-2,H6FL02208,"Dunn, Neal",231163,0.6732,1,Republican,1,0,1,0,343362,2212672.61,2047935.63,3
GA,2014,7,GA-7,H4GA04124,"Wight, Thomas Dee",60112,0.3461,0,Democrat,0,0,0,1,173669,519512.47,19471.00,2
OR,2014,2,OR-2,H4OR02178,"Christofferson, Aelea ",73785,0.2567,0,Democrat,0,0,0,1,287425,3598177.95,134511.77,2
TX,2004,28,TX-28,H4TX28053,"Hopson, James (Jim) F.",69538,0.3860,0,Republican,1,0,1,1,180166,1167490.16,43581.00,2
WA,2008,2,WA-2,H8WA02141,"Bart, Rick",131051,0.3761,0,Republican,1,0,1,0,348467,1200273.34,44577.49,2
NJ,2010,11,NJ-11,H0NJ11099,"Herbert, Douglas",55472,0.3051,0,Democrat,0,0,0,1,181800,1146861.80,42258.04,3
FL,2016,4,FL-4,H6FL04105,"Rutherford, John ",287509,0.7018,1,Republican,1,0,1,0,409662,883435.00,833240.76,2
LA,2016,2,LA-2,H6LA02215,"Holden, Melvin L. ""Kip""",57125,0.2010,0,Democrat,0,0,1,1,284269,1220524.79,44855.11,2
FL,2008,10,FL-10,H6FL06035,"Young, C. W. Bill",182781,0.6068,1,Republican,1,1,1,0,301220,1124822.00,969228.63,2
FL,2010,10,FL-10,H6FL06035,"Young, C.W. Bill",137943,0.6592,1,Republican,1,1,0,0,209256,1286007.28,965474.94,2
FL,2004,10,FL-10,H6FL06035,"Young, C.W. Bill",207175,0.6933,1,Republican,1,1,1,1,298833,767622.17,681753.94,2
FL,2006,10,FL-10,H6FL06035,"Young, C.W. Bill",131488,0.6593,1,Republican,1,1,0,1,199445,546224.18,506476.87,2
FL,2012,13,FL-13,H6FL06035,"Young, C.W . Bill",189605,0.5757,1,Republican,1,1,1,0,329347,1577304.01,1047105.40,2
MO,2010,1,MO-1,H0MO01132,"Hamlin, Robyn",43649,0.2362,0,Republican,1,0,0,0,184779,660101.99,24158.00,2
CA,2010,19,CA-19,H0CA19132,"Goodwin, Loraine",69912,0.3515,0,Democrat,0,0,0,1,198902,1285139.79,46862.00,3
FL,2016,7,FL-7,H6FL07140,"Murphy, Stephanie",182039,0.5147,1,Democrat,0,0,1,1,353655,2899916.80,1071897.72,2
MN,2008,5,MN-5,H8MN05130,"Davis White, Barb",71020,0.2200,0,Republican,1,0,1,0,322747,1532246.86,55798.41,2
GA,2014,10,GA-10,H4GA10089,"Dious, Ivory Kenneth ""Ken""",65777,0.3348,0,Democrat,0,0,0,1,196480,985493.72,35774.00,2
MI,2014,12,MI-12,H4MI12061,"Bowman, Terry",64716,0.3132,0,Republican,1,0,0,0,206660,1320413.89,47906.19,2
TX,2012,15,TX-15,H2TX28040,"Brueggemann, Dale A.",54056,0.3686,0,Republican,1,0,1,0,146661,881912.29,31991.00,2
FL,2008,8,FL-8,H6FL08213,"Grayson, Alan",172854,0.5201,1,Democrat,0,0,1,1,332344,4983025.73,3208028.05,2
FL,2012,9,FL-9,H6FL08213,"Grayson, Alan ",164891,0.6252,1,Democrat,0,0,1,1,263747,5500986.49,5352174.02,2
FL,2014,9,FL-9,H6FL08213,"Grayson, Alan",93850,0.5397,1,Democrat,0,1,0,1,173878,3851920.22,3402601.42,3
CA,2006,39,CA-39,H6CA39129,"Andion, James L.",37384,0.3413,0,Republican,1,0,0,1,109533,663404.52,24045.00,2
FL,2008,15,FL-15,H8FL15099,"Zilaitis, Frank",14274,0.0394,0,Other,4,0,1,0,361871,1068430.40,38694.00,4
FL,2006,9,FL-9,H6FL09070,"Bilirakis, Gus Michael",123016,0.5591,1,Republican,1,0,0,1,220013,3993779.98,2574360.88,2
FL,2008,9,FL-9,H6FL09070,"Bilirakis, Gus Michael",216591,0.6217,1,Republican,1,1,1,0,348378,1973190.99,1542346.77,3
FL,2010,9,FL-9,H6FL09070,"Bilirakis, Gus Michael",165433,0.7143,1,Republican,1,1,0,0,231591,928812.41,915411.41,2
FL,2016,12,FL-12,H6FL09070,"Bilirakis, Gus Michael ",253559,0.6859,1,Republican,1,1,1,0,369669,1795788.14,1751756.14,2
FL,2012,12,FL-12,H6FL09070,"Bilirakis, Gus Michael",209604,0.6348,1,Republican,1,1,1,0,330167,978730.49,919050.25,4
CA,2004,12,CA-12,H4CA12071,"Gray, Pat",23038,0.0912,0,Green,3,0,1,0,252599,1235335.91,44685.00,2
FL,2010,8,FL-8,H0FL08117,"Dunmire, Peg",8337,0.0379,0,Other,4,0,0,0,220244,7907972.36,285076.23,5
FL,2016,9,FL-9,H6FL09179,"Soto, Darren",195311,0.5748,1,Democrat,0,0,1,1,339761,1221850.96,1189875.53,2
UT,2010,1,UT-1,H8UT01083,"Bowen, Morgan E.",46765,0.2393,0,Democrat,0,0,0,1,195462,314080.01,11309.00,2
MA,2016,3,MA-3,H4MA03097,"Wofford, Ann",107519,0.3120,0,Republican,1,0,1,0,344592,1189478.02,42809.87,2
FL,2006,11,FL-11,H6FL11126,"Castor, Kathy ",97470,0.6965,1,Democrat,0,0,0,0,139942,1253295.00,1221830.64,3
AZ,2016,1,AZ-1,H6AZ01199,"O'Halleran, Tom",142219,0.5066,1,Democrat,0,0,1,1,280710,2882424.75,1588705.07,2
FL,2008,11,FL-11,H6FL11126,"Castor, Kathy",184106,0.7166,1,Democrat,0,1,1,1,256931,720026.50,662371.77,2
FL,2016,14,FL-14,H6FL11126,"Castor, Kathy ",195789,0.6179,1,Democrat,0,1,1,1,316877,881600.22,847945.54,2
FL,2012,14,FL-14,H6FL11126,"Castor, Kathy ",197121,0.7025,1,Democrat,0,1,1,1,280601,980825.11,801763.55,2
MI,2004,10,MI-10,H4MI10065,"Casey, Rob ",98029,0.2954,0,Democrat,0,0,1,0,331868,461577.05,16587.13,2
CA,2006,13,CA-13,H4CA13079,"Bruno, George I.",37141,0.2511,0,Republican,1,0,0,1,147897,669641.06,24063.49,2
UT,2012,3,UT-3,H2UT03249,"Simonsen, Soren",60719,0.2339,0,Democrat,0,0,1,1,259547,860896.18,30781.68,2
IL,2012,4,IL-4,H2IL04145,"Concepcion, Hector",27279,0.1700,0,Other,4,0,1,0,160509,398039.64,14191.00,2
CA,2012,14,CA-14,H2CA14139,"Bacigalupi, Deborah (Debbie)",54455,0.2108,0,Republican,1,0,1,0,258283,918388.12,32716.61,2
CA,2006,9,CA-9,H6CA09080,"den Dulk, John ""J.D."" ",20786,0.1073,0,Republican,1,0,0,1,193686,1093084.92,38771.55,2
FL,2006,13,FL-13,H6FL13148,"Buchanan, Vern ",119309,0.5008,1,Republican,1,0,0,1,238249,11314382.35,8112757.89,2
FL,2008,13,FL-13,H6FL13148,"Buchanan, Vern",204382,0.5554,1,Republican,1,1,1,0,367996,6615909.76,4345558.89,4
FL,2010,13,FL-13,H6FL13148,"Buchanan, Vern",183811,0.6886,1,Republican,1,1,0,0,266934,1354787.26,1224895.05,2
FL,2012,16,FL-16,H6FL13148,"Buchanan, Vern",187147,0.5361,1,Republican,1,1,1,0,349076,5009287.91,3561677.07,2
FL,2014,16,FL-16,H6FL13148,"Buchanan, Vern",169126,0.6154,1,Republican,1,1,0,0,274829,1162372.18,1101628.17,2
FL,2016,16,FL-16,H6FL13148,"Buchanan, Vern",230654,0.5977,1,Republican,1,1,1,0,385916,973185.02,918163.59,2
FL,2016,13,FL-13,H6FL13205,"Crist, Charlie ",184693,0.5190,1,Democrat,0,0,1,1,355842,4213668.92,1983386.46,2
FL,2014,17,FL-17,H2FL00300,"Bronson, Will",82263,0.3676,0,Democrat,0,0,0,1,223756,693910.97,24607.37,2
MO,2008,3,MO-3,H8MO03149,"Sander, Chris",92759,0.3041,0,Republican,1,0,1,0,305071,915683.76,32447.14,2
FL,2006,12,FL-12,H6FL12157,"Viscusi, Joe ",34976,0.1942,0,Other,4,0,0,0,180064,1042875.15,36936.21,3
FL,2010,8,FL-8,H0FL08125,"Gerritzen, Steven J.",11,0.0000,0,Other,4,0,0,0,220244,7907972.36,279858.48,5
FL,2006,16,FL-16,H6FL16059,"Mahoney, Tim ",115832,0.4955,1,Democrat,0,0,0,0,233773,3597613.64,2783049.62,2
AK,2012,0,AK-0,H2AK00119,"Cissna, Sharon M.",82927,0.2861,0,Democrat,0,0,1,1,289804,690362.39,24388.00,2
MN,2010,7,MN-7,H0MN07067,"Waldorf, Gene",9317,0.0386,0,Other,4,0,0,0,241097,1729811.40,61017.50,4
FL,2016,18,FL-18,H6FL18097,"Mast, Brian",201488,0.5360,1,Republican,1,0,1,0,375918,13762607.32,2872938.76,3
LA,2016,3,LA-3,H6LA03106,"Geymann, Brett",21607,0.0674,0,Republican,1,0,1,0,320454,4005764.48,140889.98,7
GA,2006,2,GA-2,H6GA02107,"Hughes, Bradley C.",41967,0.3213,0,Republican,1,0,0,1,130629,772406.08,27144.97,2
FL,2008,19,FL-19,H6FL19038,"Wexler, Robert",202465,0.6616,1,Democrat,0,1,1,1,306036,2859692.21,2372551.33,3
NC,2004,9,NC-9,H4NC09122,"Flynn, Jack",89318,0.2976,0,Democrat,0,0,1,0,300101,1027328.91,36083.34,2
FL,2016,19,FL-19,H6FL19087,"Rooney, Francis",239225,0.6587,1,Republican,1,0,1,0,363166,4851826.78,4836704.32,2
NV,2010,1,NV-1,H6NV01158,"Wegner, Kenneth A.",58995,0.3528,0,Republican,1,0,0,0,167206,2064884.91,72481.65,2
FL,2006,22,FL-22,H6FL22040,"Klein, Ron ",108688,0.5088,1,Democrat,0,0,0,0,213605,9418841.81,4185925.45,3
FL,2008,22,FL-22,H6FL22040,"Klein, Ron",169041,0.5468,1,Democrat,0,1,1,1,309151,2927849.07,2372300.97,3
NV,2016,1,NV-1,H6NV01208,"Perry, Mary",54174,0.2876,0,Republican,1,0,1,0,188352,887549.69,30999.30,3
CA,2004,28,CA-28,H2CA28097,"Hernandez, David",37868,0.2330,0,Republican,1,0,1,1,162510,935006.52,32611.00,2
PA,2016,17,PA-17,H4PA17141,"Connolly, Matt",135430,0.4615,0,Republican,1,0,1,0,293471,892728.78,31056.78,2
OH,2004,2,OH-2,H8OH02041,"Sanders, Charles W.",89598,0.2829,0,Democrat,0,0,1,0,316760,579498.16,20155.14,2
FL,2014,10,FL-10,H4FL09091,"McKenna, Michael",89426,0.3845,0,Democrat,0,0,0,1,232574,974770.12,33623.30,2
FL,2006,4,FL-4,H6FL04071,"Harms, Robert J. ",61704,0.3032,0,Democrat,0,0,0,0,203479,1242925.19,42727.00,2
CA,2010,43,CA-43,H6CA43121,"Folkens, Scott",36890,0.3450,0,Republican,1,0,0,0,106916,721776.19,24769.00,2
NJ,2012,2,NJ-2,H2NJ02144,"Shober, Cassandra",116463,0.4029,0,Democrat,0,0,1,1,289072,1387686.06,47592.62,3
NE,2010,3,NE-3,H0NE03209,"Hill, Dan ",20036,0.1198,0,Other,4,0,0,0,167243,1063156.54,36443.30,3
GA,2016,3,GA-3,H6GA03113,"Ferguson, Drew",207218,0.6835,1,Republican,1,0,1,0,303187,1216231.22,1216231.22,1
GA,2006,4,GA-4,H6GA04129,"Johnson, Henry C. ""Hank,"" Jr.",106352,0.7532,1,Democrat,0,0,0,0,141194,1016609.15,786161.15,2
GA,2010,4,GA-4,H6GA04129,"Johnson, Hank, Jr.",131760,0.7467,1,Democrat,0,1,0,1,176467,711204.33,589779.74,2
GA,2008,4,GA-4,H6GA04129,"Johnson, Henry C. ""Hank,"" Jr.",224494,0.9991,1,Democrat,0,1,1,1,224694,381105.17,381105.17,1
GA,2014,4,GA-4,H6GA04129,"Johnson, Henry C. ""Hank,"" Jr.",161211,0.9993,1,Democrat,0,1,0,1,161320,640573.24,640573.24,1
GA,2016,4,GA-4,H6GA04129,"Johnson, Henry C. ""Hank,"" Jr.",220146,0.7572,1,Democrat,0,1,1,1,290739,450610.66,450610.66,1
GA,2012,4,GA-4,H6GA04129,"Johnson, Henry C. ""Hank""",208861,0.7355,1,Democrat,0,1,1,1,283962,478375.14,433430.85,3
GA,2008,5,GA-5,H6GA05217,"Lewis, John",231368,0.9995,1,Democrat,0,1,1,1,231474,1195116.63,1195116.63,1
GA,2010,5,GA-5,H6GA05217,"Lewis, John",130782,0.7372,1,Democrat,0,1,0,1,177404,1215537.28,1115867.93,2
GA,2006,5,GA-5,H6GA05217,"Lewis, John",122380,0.9996,1,Democrat,0,1,0,0,122428,864373.37,864373.37,1
GA,2004,5,GA-5,H6GA05217,"Lewis, John",201773,1.0000,1,Democrat,0,1,1,0,201773,547103.24,547103.24,1
GA,2012,5,GA-5,H6GA05217,"Lewis, John",234330,0.8439,1,Democrat,0,1,1,1,277689,1372055.24,1300095.24,2
GA,2016,5,GA-5,H6GA05217,"Lewis, John R.",253781,0.8444,1,Democrat,0,1,1,1,300549,1068629.27,1058522.33,2
GA,2014,5,GA-5,H6GA05217,"Lewis, John R.",170326,1.0000,1,Democrat,0,1,0,1,170326,745565.52,745565.52,1
LA,2006,4,LA-4,H6LA04088,"Kelley, Chester T. ",16649,0.1240,0,Republican,1,0,0,1,134272,2333611.29,79783.61,3
NC,2014,3,NC-3,H8NC03043,"Adame, Marshall",66182,0.3219,0,Democrat,0,0,0,1,205597,701289.90,23908.97,2
VA,2004,4,VA-4,H4VA04025,"Menefee, Jonathan R.",100413,0.3548,0,Democrat,0,0,1,0,283027,888888.69,30217.51,2
LA,2006,7,LA-7,H6LA07172,"Stagg, Mike",47133,0.2930,0,Democrat,0,0,0,0,160853,1679128.64,57011.34,2
CA,2010,28,CA-28,H0CA28091,"Froyd, Merlin",28493,0.2242,0,Republican,1,0,0,0,127107,1164423.76,39508.86,2
PA,2004,7,PA-7,H4PA07076,"Scoles, Paul",134932,0.4033,0,Democrat,0,0,1,0,334547,702211.19,23763.00,2
IN,2014,4,IN-4,H4IN04172,"Dale, John ",47056,0.3313,0,Democrat,0,0,0,1,142054,1198246.10,40477.26,2
TN,2006,5,TN-5,H6TN05280,"Welsch, Ginny",3766,0.0211,0,Other,4,0,0,0,178142,758269.44,25605.49,2
OH,2016,11,OH-11,H6OH11160,"Goldstein, Beverly A.",59769,0.1975,0,Republican,1,0,1,0,302686,643411.33,21620.08,2
CA,2016,8,CA-8,H8CA41139,"Ramirez, Rita",83035,0.3774,0,Democrat,0,0,1,1,220007,941270.30,31604.31,2
HI,2004,1,HI-1,H6HI01121,"Abercrombie, Neil",128567,0.6297,1,Democrat,0,1,1,0,204181,1294290.65,1055649.09,2
HI,2008,1,HI-1,H6HI01121,"Abercrombie, Neil",154208,0.7714,1,Democrat,0,1,1,1,199917,1005224.37,1005224.37,1
HI,2006,2,HI-2,H6HI02251,"Hirono, Mazie K.",106906,0.6104,1,Democrat,0,0,0,0,175150,1605407.74,1374993.27,2
HI,2010,2,HI-2,H6HI02251,"Hirono, Mazie",132290,0.7219,1,Democrat,0,1,0,1,183258,1162455.46,1102377.06,3
HI,2008,2,HI-2,H6HI02251,"Hirono, Mazie",165748,0.7606,1,Democrat,0,1,1,1,217914,970824.48,970824.48,1
FL,2008,2,FL-2,H8FL02089,"Mulligan, Mark",133404,0.3808,0,Republican,1,0,1,0,350367,995858.51,33433.60,2
AL,2004,4,AL-4,H4AL04028,"Cole, Carl",64278,0.2514,0,Democrat,0,0,1,0,255724,760855.35,25497.29,2
MD,2008,7,MD-7,H8MD07059,"Hargadon, Michael T.",53147,0.1858,0,Republican,1,0,1,0,286020,708128.51,23704.82,2
IA,2004,2,IA-2,H6IA01015,"Leach, James A.",176684,0.5892,1,Republican,1,1,1,1,299881,602329.01,479836.13,2
IA,2006,1,IA-1,H6IA01098,"Braley, Bruce",114322,0.5506,1,Democrat,0,0,0,0,207621,4754442.71,2368906.42,2
IA,2010,1,IA-1,H6IA01098,"Braley, Bruce",104428,0.4951,1,Democrat,0,1,0,1,210902,2362298.87,2357363.87,2
IA,2008,1,IA-1,H6IA01098,"Braley, Bruce",186991,0.6456,1,Democrat,0,1,1,1,289629,1033947.92,979340.28,2
OH,2004,12,OH-12,H8OH12057,"Brown, Edward S.",122109,0.3803,0,Democrat,0,0,1,0,321046,882929.42,29541.49,2
MS,2010,4,MS-4,H0MS04120,"Palazzo, Steven",105613,0.5193,1,Republican,1,0,0,0,203384,2029711.95,1058475.79,2
IA,2008,2,IA-2,H6IA02146,"Loebsack, Dave",175218,0.5719,1,Democrat,0,1,1,1,306358,1187460.74,812882.83,3
IA,2014,2,IA-2,H6IA02146,"Loebsack, Dave",143431,0.5248,1,Democrat,0,1,0,1,273329,2662228.56,1721735.53,2
IA,2012,2,IA-2,H6IA02146,"Loebsack, Dave ",211863,0.5557,1,Democrat,0,1,1,1,381275,2512268.88,1544560.57,2
IA,2016,2,IA-2,H6IA02146,"Loebsack, Dave",198571,0.5366,1,Democrat,0,1,1,1,370032,908154.65,699336.20,2
IA,2006,2,IA-2,H6IA02146,"Loebsack, David",107683,0.5138,1,Other,4,0,0,0,209586,1022128.50,488389.26,2
OH,2012,3,OH-3,H2OH03141,"Long, Chris",77903,0.2635,0,Republican,1,0,1,0,295679,754980.08,25233.20,2
NM,2010,2,NM-2,H2NM02126,"Pearce, Steve",94053,0.5540,1,Republican,1,0,0,0,169762,4484434.57,2417905.40,2
IA,2010,3,IA-3,H6IA03144,"Boswell, Leonard L. ",122147,0.5073,1,Democrat,0,1,0,1,240756,2238725.57,1556855.25,2
IA,2008,3,IA-3,H6IA03144,"Boswell, Leonard L.",176904,0.5631,1,Democrat,0,1,1,1,314160,1703469.23,1547572.33,2
IA,2004,3,IA-3,H6IA03144,"Boswell, Leonard L.",168007,0.5521,1,Democrat,0,1,1,0,304319,2407449.27,1545137.84,2
FL,2012,12,FL-12,H2FL12065,"Elliott, Paul Sidney",4915,0.0149,0,Other,4,0,1,0,330167,978730.49,32375.70,4
TX,2008,24,TX-24,H8TX24087,"Love, Tom",111089,0.4107,0,Democrat,0,0,1,1,270495,666819.43,21992.71,2
MI,2012,8,MI-8,H0MI08091,"Enderle, Lance",128657,0.3729,0,Democrat,0,0,1,1,345054,1806855.43,59209.62,3
